trip_id,stop_id
11721905,5349
11722006,5350
11722008,390
11722007,7758
11721902,3706
11722005,4648
11721905,4648
11721902,8135
11721903,6539
11721906,5781
11722006,5804
11722007,3706
11722008,6540
11721902,5309
11722005,5350
11721903,3356
11722004,4648
11721901,3706
11721901,8135
11721902,6539
11721906,5349
11722008,7758
11722006,390
11721906,4648
11722005,5804
11721901,5309
11722004,5350
11721903,5781
11722008,3706
11721902,3356
11721900,3706
11722003,4648
11721900,8135
11722006,6540
11721901,6539
11722005,390
11722004,5804
11721903,5349
11721900,5309
11722006,7758
11722003,5350
11721902,5781
11721903,4648
11721899,3706
11722002,4648
11721901,3356
11721899,8135
11721900,6539
11722005,6540
11722004,390
11722003,5804
11722006,3706
11721902,5349
11721899,5309
11722002,5350
11721902,4648
11721901,5781
11722005,7758
11722001,4648
11721898,3706
11721900,3356
11721898,8135
11722004,6540
11721899,6539
11722003,390
11721901,5349
11722005,3706
11722002,5804
11721898,5309
11722001,5350
11721901,4648
11722004,7758
11721900,5781
11721897,3706
11722000,4648
11721899,3356
11721897,8135
11722003,6540
11721898,6539
11722002,390
11722001,5804
11722004,3706
11721900,5349
11721897,5309
11721900,4648
11722000,5350
11722003,7758
11721899,5781
11721896,3706
11721999,4648
11721898,3356
11721896,8135
11721897,6539
11722002,6540
11722001,390
11722003,3706
11722000,5804
11721899,5349
11721896,5309
11721999,5350
11721899,4648
11721898,5781
11722002,7758
11722010,4648
11721907,3706
11721907,8135
11721897,3356
11721896,6539
11722001,6540
11722000,390
11721999,5804
11721898,5349
11722002,3706
11722010,5350
11721907,5309
11722011,4648
11721908,3706
11721898,4648
11721908,8135
11722001,7758
11721897,5781
11721896,3356
11721907,6539
11722000,6540
11721999,390
11722011,5350
11722012,4648
11722010,5804
11721909,3706
11721908,5309
11721897,5349
11722001,3706
11721909,8135
11721897,4648
11721896,5781
11722000,7758
11721908,6539
11721907,3356
11722011,5804
11722012,5350
11722013,4648
11721999,6540
11721909,5309
11721910,3706
11721910,8135
11722010,390
11721896,5349
11722000,3706
11721909,6539
11721896,4648
11721999,7758
11721908,3356
11721907,5781
11722012,5804
11721910,5309
11722013,5350
11722014,4648
11721911,3706
11722011,390
11721911,8135
11722010,6540
11721910,6539
11721999,3706
11721907,5349
11721909,3356
11721908,5781
11722015,4648
11722013,5804
11722014,5350
11721911,5309
11721912,3706
11722012,390
11721912,8135
11722010,7758
11721907,4648
11722011,6540
11721911,6539
11721908,5349
11721910,3356
11721909,5781
11722016,4648
11722015,5350
11722014,5804
11721912,5309
11721913,3706
11721908,4648
11722013,390
11722010,3706
11722011,7758
11721913,8135
11722012,6540
11721912,6539
11721911,3356
11721909,5349
11721910,5781
11722017,4648
11721913,5309
11722016,5350
11721914,3706
11722015,5804
11721909,4648
11722014,390
11722011,3706
11722012,7758
11721914,8135
11722013,6540
11721913,6539
11721910,5349
11721912,3356
11721911,5781
11722017,5350
11722016,5804
11721914,5309
11721915,3706
11722018,4648
11722012,3706
11721915,8135
11722015,390
11721910,4648
11722013,7758
11722014,6540
11721914,6539
11721911,5349
11721913,3356
11721912,5781
11721937,4648
11722017,5804
11721916,3706
11721915,5309
11722018,5350
11721911,4648
11722016,390
11721916,8135
11722013,3706
11722014,7758
11722015,6540
11721915,6539
11721912,5349
11721914,3356
11721913,5781
11721937,5350
11721917,3706
11721938,4648
11721916,5309
11722018,5804
11721912,4648
11722017,390
11721917,8135
11722014,3706
11722015,7758
11722016,6540
11721916,6539
11721913,5349
11721915,3356
11721914,5781
11721918,3706
11721938,5350
11721937,5804
11721939,4648
11721917,5309
11721913,4648
11722018,390
11721918,8135
11722016,7758
11722015,3706
11722017,6540
11721916,3356
11721917,6539
11721914,5349
11721915,5781
11721940,4648
11721938,5804
11721939,5350
11721919,3706
11721918,5309
11721914,4648
11721937,390
11721919,8135
11722016,3706
11722017,7758
11722018,6540
11721915,5349
11721918,6539
11721916,5781
11721940,5350
11721939,5804
11721920,3706
11721917,3356
11721941,4648
11721919,5309
11721920,8135
11721915,4648
11721938,390
11722017,3706
11722018,7758
11721937,6540
11721919,6539
11721916,5349
11721941,5350
11721921,3706
11721940,5804
11721942,4648
11721918,3356
11721917,5781
11721920,5309
11721921,8135
11721916,4648
11721939,390
11722018,3706
11721937,7758
11721938,6540
11721920,6539
11721943,4648
11721919,3356
11721922,3706
11721941,5804
11721942,5350
11721917,5349
11721921,5309
11721918,5781
11721940,390
11721922,8135
11721938,7758
11721937,3706
11721917,4648
11721939,6540
11721921,6539
11721943,5350
11721942,5804
11721944,4648
11721918,5349
11721920,3356
11721923,3706
11721919,5781
11721923,8135
11721922,5309
11721941,390
11721938,3706
11721939,7758
11721918,4648
11721940,6540
11721922,6539
11721945,4648
11721943,5804
11721924,3706
11721944,5350
11721921,3356
11721919,5349
11721920,5781
11721924,8135
11721923,5309
11721942,390
11721940,7758
11721939,3706
11721919,4648
11721941,6540
11721923,6539
11721946,4648
11721920,5349
11721945,5350
11721925,3706
11721944,5804
11721921,5781
11721922,3356
11721925,8135
11721943,390
11721924,5309
11721940,3706
11721941,7758
11721920,4648
11721942,6540
11721924,6539
11721946,5350
11721921,5349
11721926,3706
11721945,5804
11721947,4648
11721923,3356
11721922,5781
11721944,390
11721926,8135
11721925,5309
11721941,3706
11721942,7758
11721921,4648
11721943,6540
11721925,6539
11721948,4648
11721946,5804
11721947,5350
11721927,3706
11721922,5349
11721924,3356
11721927,8135
11721926,5309
11721923,5781
11721945,390
11721942,3706
11721943,7758
11721944,6540
11721922,4648
11721926,6539
11721947,5804
11721949,4648
11721948,5350
11721928,3706
11721925,3356
11721923,5349
11721928,8135
11721946,390
11721924,5781
11721927,5309
11721944,7758
11721943,3706
11721923,4648
11721945,6540
11721950,4648
11721927,6539
11721929,3706
11721948,5804
11721949,5350
11721924,5349
11721926,3356
11721947,390
11721925,5781
11721929,8135
11721928,5309
11721944,3706
11721945,7758
11721924,4648
11721946,6540
11721950,5350
11721949,5804
11721951,4648
11721928,6539
11721930,3706
11721925,5349
11721927,3356
11721926,5781
11721930,8135
11721948,390
11721929,5309
11721945,3706
11721946,7758
11721925,4648
11721947,6540
11721951,5350
11721931,3706
11721950,5804
11721929,6539
11721952,4648
11721926,5349
11721949,390
11721928,3356
11721931,8135
11721927,5781
11721930,5309
11721946,3706
11721947,7758
11721926,4648
11721948,6540
11721952,5350
11721930,6539
11721953,4648
11721951,5804
11721932,3706
11721932,8135
11721950,390
11721929,3356
11721928,5781
11721931,5309
11721927,5349
11721948,7758
11721947,3706
11721949,6540
11721927,4648
11721952,5804
11721954,4648
11721933,3706
11721953,5350
11721931,6539
11721951,390
11721933,8135
11721930,3356
11721932,5309
11721928,5349
11721929,5781
11721948,3706
11721949,7758
11721950,6540
11721928,4648
11721955,4648
11721932,6539
11721954,5350
11721934,3706
11721953,5804
11721952,390
11721931,3356
11721934,8135
11721933,5309
11721930,5781
11721929,5349
11721950,7758
11721949,3706
11721951,6540
11721929,4648
11721955,5350
11721933,6539
11721935,3706
11721956,4648
11721954,5804
11721935,8135
11721953,390
11721932,3356
11721930,5349
11721931,5781
11721934,5309
11721951,7758
11721950,3706
11721952,6540
11721930,4648
11721955,5804
11721957,4648
11721934,6539
11721956,5350
11721936,3706
11721936,8135
11721954,390
11721933,3356
11721935,5309
11721931,5349
11721952,7758
11721932,5781
11721951,3706
11721953,6540
11721931,4648
11721861,3706
11721957,5350
11721935,6539
11721958,4648
11721956,5804
11721861,8135
11721955,390
11721934,3356
11721936,5309
11721933,5781
11721953,7758
11721952,3706
11721932,5349
11721954,6540
11721932,4648
11721958,5350
11721960,4648
11721957,5804
11721862,3706
11721936,6539
11721861,5309
11721956,390
11721862,8135
11721935,3356
11721954,7758
11721934,5781
11721953,3706
11721955,6540
11721933,5349
11721933,4648
11721861,6539
11721958,5804
11721960,5350
11721959,4648
11721863,3706
11721957,390
11721863,8135
11721936,3356
11721862,5309
11721954,3706
11721955,7758
11721935,5781
11721956,6540
11721934,5349
11721934,4648
11721959,5350
11721967,4648
11721960,5804
11721862,6539
11721864,3706
11721861,3356
11721958,390
11721864,8135
11721863,5309
11721956,7758
11721936,5781
11721955,3706
11721935,5349
11721957,6540
11721935,4648
11721959,5804
11721968,4648
11721967,5350
11721863,6539
11721865,3706
11721960,390
11721861,5781
11721865,8135
11721862,3356
11721864,5309
11721956,3706
11721957,7758
11721958,6540
11721936,5349
11721936,4648
11721969,4648
11721864,6539
11721967,5804
11721968,5350
11721866,3706
11721959,390
11721866,8135
11721865,5309
11721863,3356
11721861,5349
11721862,5781
11721957,3706
11721958,7758
11721960,6540
11721861,4648
11721968,5804
11721969,5350
11721970,4648
11721865,6539
11721867,3706
11721967,390
11721867,8135
11721864,3356
11721866,5309
11721958,3706
11721960,7758
11721863,5781
11721959,6540
11721862,5349
11721862,4648
11721971,4648
11721970,5350
11721969,5804
11721868,3706
11721866,6539
11721868,8135
11721968,390
11721865,3356
11721864,5781
11721867,5309
11721960,3706
11721959,7758
11721967,6540
11721863,5349
11721863,4648
11721970,5804
11721869,3706
11721972,4648
11721971,5350
11721867,6539
11721969,390
11721869,8135
11721967,7758
11721959,3706
11721868,5309
11721866,3356
11721865,5781
11721864,5349
11721968,6540
11721864,4648
11721972,5350
11721973,4648
11721870,3706
11721971,5804
11721868,6539
11721870,8135
11721970,390
11721867,3356
11721869,5309
11721967,3706
11721968,7758
11721969,6540
11721866,5781
11721865,5349
11721865,4648
11721973,5350
11721974,4648
11721871,3706
11721972,5804
11721869,6539
11721871,8135
11721971,390
11721969,7758
11721868,3356
11721870,5309
11721968,3706
11721970,6540
11721867,5781
11721866,5349
11721866,4648
11721973,5804
11721975,4648
11721872,3706
11721974,5350
11721870,6539
11721872,8135
11721972,390
11721869,3356
11721871,5309
11721970,7758
11721969,3706
11721971,6540
11721868,5781
11721867,5349
11721867,4648
11721975,5350
11721976,4648
11721873,3706
11721974,5804
11721871,6539
11721873,8135
11721973,390
11721971,7758
11721870,3356
11721872,5309
11721970,3706
11721869,5781
11721972,6540
11721868,5349
11721868,4648
11721874,3706
11721977,4648
11721976,5350
11721975,5804
11721872,6539
11721874,8135
11721974,390
11721971,3706
11721972,7758
11721871,3356
11721873,5309
11721973,6540
11721870,5781
11721869,5349
11721869,4648
11721977,5350
11721978,4648
11721875,3706
11721976,5804
11721873,6539
11721975,390
11721875,8135
11721872,3356
11721874,5309
11721973,7758
11721972,3706
11721974,6540
11721871,5781
11721870,5349
11721870,4648
11721978,5350
11721876,3706
11721979,4648
11721977,5804
11721874,6539
11721976,390
11721876,8135
11721973,3706
11721873,3356
11721875,5309
11721974,7758
11721975,6540
11721872,5781
11721871,5349
11721871,4648
11721979,5350
11721877,3706
11721980,4648
11721978,5804
11721875,6539
11721977,390
11721877,8135
11721975,7758
11721974,3706
11721874,3356
11721876,5309
11721873,5781
11721976,6540
11721872,5349
11721872,4648
11721878,3706
11721981,4648
11721980,5350
11721979,5804
11721876,6539
11721878,8135
11721978,390
11721976,7758
11721975,3706
11721877,5309
11721875,3356
11721977,6540
11721874,5781
11721873,5349
11721873,4648
11721879,3706
11721982,4648
11721981,5350
11721980,5804
11721877,6539
11721979,390
11721879,8135
11721876,3356
11721977,7758
11721976,3706
11721878,5309
11721875,5781
11721978,6540
11721874,5349
11721874,4648
11721981,5804
11721880,3706
11721982,5350
11721983,4648
11721878,6539
11721980,390
11721880,8135
11721978,7758
11721877,3356
11721977,3706
11721876,5781
11721879,5309
11721979,6540
11721875,5349
11721875,4648
11721982,5804
11721983,5350
11721984,4648
11721881,3706
11721879,6539
11721981,390
11721881,8135
11721979,7758
11721877,5781
11721878,3356
11721978,3706
11721880,5309
11721876,5349
11721980,6540
11721876,4648
11721984,5350
11721895,3706
11721983,5804
11721880,6539
11721895,8135
11721982,390
11721980,7758
11721878,5781
11721879,3356
11721979,3706
11721998,4648
11721881,5309
11721877,5349
11721981,6540
11721877,4648
11721984,5804
11721894,3706
11721881,6539
11721983,390
11721879,5781
11721880,3356
11721981,7758
11721894,8135
11721980,3706
11721998,5350
11721878,5349
11721895,5309
11721982,6540
11721997,4648
11721878,4648
11721895,6539
11721984,390
11721982,7758
11721998,5804
11721880,5781
11721881,3356
11721981,3706
11721893,3706
11721879,5349
11721983,6540
11721894,5309
11721893,8135
11721997,5350
11721879,4648
11721996,4648
11721982,3706
11721894,6539
11721983,7758
11721895,3356
11721881,5781
11721880,5349
11721984,6540
11721998,390
11721997,5804
11721893,5309
11721892,3706
11721880,4648
11721892,8135
11721996,5350
11721995,4648
11721983,3706
11721984,7758
11721895,5781
11721893,6539
11721881,5349
11721894,3356
11721997,390
11721998,6540
11721881,4648
11721892,5309
11721996,5804
11721891,3706
11721995,5350
11721891,8135
11721984,3706
11721994,4648
11721894,5781
11721895,5349
11721893,3356
11721998,7758
11721892,6539
11721895,4648
11721997,6540
11721996,390
11721995,5804
11721891,5309
11721890,3706
11721994,5350
11721890,8135
11721998,3706
11721893,5781
11721894,5349
11721993,4648
11721997,7758
11721892,3356
11721891,6539
11721894,4648
11721996,6540
11721995,390
11721890,5309
11721994,5804
11721889,3706
11721997,3706
11721893,5349
11721889,8135
11721993,5350
11721892,5781
11721893,4648
11721891,3356
11721992,4648
11721996,7758
11721890,6539
11721995,6540
11721994,390
11721993,5804
11721889,5309
11721892,5349
11721996,3706
11721853,3706
11721992,5350
11721853,8135
11721891,5781
11721995,7758
11721892,4648
11721890,3356
11721991,4648
11721889,6539
11721994,6540
11721993,390
11721853,5309
11721992,5804
11721995,3706
11721891,5349
11721890,5781
11721888,3706
11721991,5350
11721889,3356
11721888,8135
11721891,4648
11721994,7758
11721853,6539
11721993,6540
11721992,390
11721990,4648
11721890,5349
11721991,5804
11721889,5781
11721888,5309
11721994,3706
11721853,3356
11721993,7758
11721887,3706
11721890,4648
11721887,8135
11721888,6539
11721990,5350
11721992,6540
11721889,5349
11721991,390
11721993,3706
11721853,5781
11721887,5309
11721889,4648
11721989,4648
11721992,7758
11721888,3356
11721886,3706
11721990,5804
11721887,6539
11721886,8135
11721991,6540
11721853,5349
11721992,3706
11721886,5309
11721853,4648
11721989,5350
11721888,5781
11721991,7758
11721887,3356
11721990,390
11721854,3706
11721854,8135
11721886,6539
11721988,4648
11721989,5804
11721991,3706
11721888,5349
11721990,6540
11721887,5781
11721888,4648
11721854,5309
11721886,3356
11721885,3706
11721988,5350
11721990,7758
11721885,8135
11721854,6539
11721989,390
11721887,5349
11721887,4648
11721886,5781
11721987,4648
11721885,5309
11721988,5804
11721990,3706
11721854,3356
11721989,6540
11721884,3706
11721884,8135
11721885,6539
11721886,5349
11721987,5350
11721988,390
11721989,7758
11721886,4648
11721854,5781
11721884,5309
11721885,3356
11721986,4648
11721883,3706
11721987,5804
11721989,3706
11721883,8135
11721884,6539
11721988,6540
11721989,3491
11721854,5349
11721885,5781
11721854,4648
11721988,7758
11721883,5309
11721986,5350
11721987,390
11721884,3356
11721883,6539
11721885,5349
11721985,4648
11721988,3706
11721882,8135
11721986,5804
11721885,4648
11721988,3491
11721987,6540
11721884,5781
11721883,3356
11721987,7758
11721882,5309
11721985,5350
11721986,390
11721884,5349
11721882,6539
11721884,4648
11721883,5781
11721860,8135
11721985,5804
11721987,3706
11721966,4648
11721987,3491
11721986,6540
11721882,3356
11721883,5349
11721860,5309
11721986,7758
11721985,390
11721966,5350
11721883,4648
11721860,6539
11721882,5781
11721986,3706
11721966,5804
11721965,4648
11721859,8135
11721986,3491
11721985,6540
11721860,3356
11721882,5349
11721882,4648
11721859,5309
11721985,7758
11721965,5350
11721966,390
11721860,5781
11721859,6539
11721985,3706
11721985,3491
11721965,5804
11721964,4648
11721858,8135
11721966,6540
11721859,3356
11721860,5349
11721860,4648
11721966,7758
11721858,5309
11721964,5350
11721965,390
11721858,6539
11721859,5781
11721966,3706
11721964,5804
11721857,8135
11721966,3491
11721963,4648
11721965,6540
11721858,3356
11721859,5349
11721965,7758
11721859,4648
11721857,5309
11721964,390
11721963,5350
11721858,5781
11721857,6539
11721965,3706
11721965,3491
11721964,6540
11721856,8135
11721963,5804
11721962,4648
11721858,5349
11721857,3356
11721964,7758
11721858,4648
11721856,5309
11721963,390
11721962,5350
11721857,5781
11721856,6539
11721964,3706
11721964,3491
11721962,5804
11721963,6540
11721961,4648
11721855,8135
11721857,5349
11721856,3356
11721857,4648
11721963,7758
11721855,5309
11721962,390
11721961,5350
11721856,5781
11721855,6539
11721963,3706
11721963,3491
11721962,6540
11721961,5804
11721855,3356
11721856,5349
11721962,7758
11721856,4648
11721855,5781
11721961,390
11721962,3706
11721962,3491
11721855,5349
11721961,6540
11721855,4648
11721961,7758
11721961,3706
11721961,3491
11722019,3706
11722103,4648
11722019,8135
11722019,5309
11722103,5350
11722019,6539
11722020,3706
11722104,4648
11722020,8135
11722103,5804
11722019,3356
11722020,5309
11722104,5350
11722103,390
11722020,6539
11722105,4648
11722019,5781
11722021,3706
11722104,5804
11722021,8135
11722103,6540
11722020,3356
11722019,5349
11722021,5309
11722105,5350
11722019,4648
11722103,7758
11722104,390
11722021,6539
11722022,3706
11722106,4648
11722020,5781
11722022,8135
11722105,5804
11722103,3706
11722104,6540
11722021,3356
11722022,5309
11722020,5349
11722106,5350
11722105,390
11722104,7758
11722023,3706
11722107,4648
11722020,4648
11722023,8135
11722022,6539
11722021,5781
11722106,5804
11722104,3706
11722105,6540
11722023,5309
11722107,5350
11722108,4648
11722022,3356
11722024,3706
11722024,8135
11722021,5349
11722023,6539
11722105,7758
11722106,390
11722021,4648
11722107,5804
11722024,5309
11722022,5781
11722108,5350
11722025,3706
11722109,4648
11722105,3706
11722023,3356
11722025,8135
11722024,6539
11722106,6540
11722107,390
11722108,5804
11722022,5349
11722025,5309
11722109,5350
11722022,4648
11722106,7758
11722023,5781
11722024,3356
11722110,4648
11722026,3706
11722026,8135
11722107,6540
11722025,6539
11722108,390
11722106,3706
11722109,5804
11722023,5349
11722026,5309
11722024,5781
11722107,7758
11722110,5350
11722023,4648
11722111,4648
11722025,3356
11722027,3706
11722027,8135
11722108,6540
11722026,6539
11722109,390
11722024,5349
11722110,5804
11722107,3706
11722027,5309
11722108,7758
11722025,5781
11722111,5350
11722024,4648
11722112,4648
11722028,3706
11722026,3356
11722028,8135
11722109,6540
11722027,6539
11722110,390
11722025,5349
11722111,5804
11722108,3706
11722028,5309
11722112,5350
11722025,4648
11722109,7758
11722026,5781
11722113,4648
11722029,3706
11722027,3356
11722029,8135
11722110,6540
11722028,6539
11722111,390
11722109,3706
11722112,5804
11722026,5349
11722029,5309
11722113,5350
11722027,5781
11722026,4648
11722110,7758
11722114,4648
11722030,3706
11722030,8135
11722028,3356
11722029,6539
11722111,6540
11722112,390
11722113,5804
11722027,5349
11722110,3706
11722114,5350
11722115,4648
11722031,3706
11722030,5309
11722027,4648
11722031,8135
11722111,7758
11722028,5781
11722029,3356
11722030,6539
11722112,6540
11722113,390
11722032,3706
11722116,4648
11722114,5804
11722031,5309
11722115,5350
11722111,3706
11722032,8135
11722028,5349
11722029,5781
11722028,4648
11722112,7758
11722031,6539
11722030,3356
11722115,5804
11722116,5350
11722117,4648
11722113,6540
11722032,5309
11722033,3706
11722033,8135
11722114,390
11722029,5349
11722112,3706
11722032,6539
11722029,4648
11722031,3356
11722113,7758
11722030,5781
11722116,5804
11722117,5350
11722118,4648
11722034,3706
11722033,5309
11722115,390
11722034,8135
11722114,6540
11722033,6539
11722032,3356
11722113,3706
11722030,5349
11722031,5781
11722118,5350
11722117,5804
11722035,3706
11722119,4648
11722034,5309
11722114,7758
11722035,8135
11722116,390
11722030,4648
11722115,6540
11722034,6539
11722031,5349
11722033,3356
11722032,5781
11722035,5309
11722118,5804
11722119,5350
11722120,4648
11722036,3706
11722115,7758
11722036,8135
11722114,3706
11722117,390
11722031,4648
11722116,6540
11722035,6539
11722034,3356
11722032,5349
11722033,5781
11722036,5309
11722037,3706
11722119,5804
11722120,5350
11722121,4648
11722115,3706
11722037,8135
11722032,4648
11722118,390
11722116,7758
11722117,6540
11722036,6539
11722033,5349
11722035,3356
11722034,5781
11722121,5350
11722122,4648
11722038,3706
11722037,5309
11722120,5804
11722033,4648
11722119,390
11722038,8135
11722116,3706
11722117,7758
11722118,6540
11722037,6539
11722034,5349
11722036,3356
11722035,5781
11722121,5804
11722122,5350
11722038,5309
11722123,4648
11722039,3706
11722034,4648
11722039,8135
11722120,390
11722117,3706
11722118,7758
11722119,6540
11722038,6539
11722035,5349
11722037,3356
11722036,5781
11722039,5309
11722124,4648
11722040,3706
11722122,5804
11722123,5350
11722035,4648
11722121,390
11722040,8135
11722118,3706
11722119,7758
11722120,6540
11722039,6539
11722036,5349
11722038,3356
11722037,5781
11722125,4648
11722041,3706
11722124,5350
11722123,5804
11722040,5309
11722036,4648
11722122,390
11722041,8135
11722120,7758
11722119,3706
11722121,6540
11722037,5349
11722039,3356
11722040,6539
11722038,5781
11722125,5350
11722124,5804
11722042,3706
11722126,4648
11722041,5309
11722123,390
11722042,8135
11722037,4648
11722121,7758
11722120,3706
11722122,6540
11722038,5349
11722041,6539
11722039,5781
11722127,4648
11722040,3356
11722043,3706
11722125,5804
11722126,5350
11722042,5309
11722124,390
11722038,4648
11722043,8135
11722122,7758
11722121,3706
11722123,6540
11722042,6539
11722039,5349
11722041,3356
11722127,5350
11722126,5804
11722044,3706
11722128,4648
11722043,5309
11722040,5781
11722125,390
11722044,8135
11722039,4648
11722122,3706
11722123,7758
11722124,6540
11722043,6539
11722042,3356
11722127,5804
11722128,5350
11722040,5349
11722045,3706
11722129,4648
11722041,5781
11722044,5309
11722126,390
11722045,8135
11722124,7758
11722123,3706
11722040,4648
11722125,6540
11722044,6539
11722128,5804
11722129,5350
11722041,5349
11722130,4648
11722043,3356
11722046,3706
11722042,5781
11722046,8135
11722045,5309
11722127,390
11722124,3706
11722125,7758
11722041,4648
11722126,6540
11722045,6539
11722042,5349
11722047,3706
11722130,5350
11722129,5804
11722044,3356
11722131,4648
11722043,5781
11722047,8135
11722128,390
11722046,5309
11722125,3706
11722126,7758
11722042,4648
11722127,6540
11722046,6539
11722048,3706
11722131,5350
11722043,5349
11722132,4648
11722130,5804
11722044,5781
11722045,3356
11722129,390
11722048,8135
11722047,5309
11722126,3706
11722127,7758
11722043,4648
11722128,6540
11722047,6539
11722049,3706
11722044,5349
11722131,5804
11722133,4648
11722132,5350
11722046,3356
11722130,390
11722045,5781
11722049,8135
11722048,5309
11722127,3706
11722128,7758
11722044,4648
11722129,6540
11722048,6539
11722134,4648
11722133,5350
11722132,5804
11722050,3706
11722045,5349
11722047,3356
11722046,5781
11722050,8135
11722131,390
11722049,5309
11722128,3706
11722129,7758
11722130,6540
11722045,4648
11722049,6539
11722051,3706
11722133,5804
11722134,5350
11722135,4648
11722046,5349
11722048,3356
11722047,5781
11722051,8135
11722132,390
11722050,5309
11722130,7758
11722129,3706
11722046,4648
11722131,6540
11722050,6539
11722052,3706
11722134,5804
11722136,4648
11722135,5350
11722047,5349
11722049,3356
11722048,5781
11722133,390
11722052,8135
11722051,5309
11722130,3706
11722131,7758
11722047,4648
11722132,6540
11722136,5350
11722135,5804
11722051,6539
11722053,3706
11722137,4648
11722048,5349
11722049,5781
11722050,3356
11722053,8135
11722134,390
11722052,5309
11722131,3706
11722132,7758
11722133,6540
11722048,4648
11722138,4648
11722137,5350
11722136,5804
11722052,6539
11722054,3706
11722049,5349
11722135,390
11722051,3356
11722054,8135
11722053,5309
11722050,5781
11722132,3706
11722133,7758
11722134,6540
11722049,4648
11722055,3706
11722053,6539
11722139,4648
11722137,5804
11722138,5350
11722052,3356
11722136,390
11722055,8135
11722050,5349
11722054,5309
11722051,5781
11722133,3706
11722134,7758
11722135,6540
11722050,4648
11722056,3706
11722140,4648
11722139,5350
11722054,6539
11722138,5804
11722056,8135
11722053,3356
11722137,390
11722055,5309
11722052,5781
11722051,5349
11722135,7758
11722134,3706
11722136,6540
11722051,4648
11722055,6539
11722057,3706
11722139,5804
11722141,4648
11722140,5350
11722057,8135
11722054,3356
11722138,390
11722052,5349
11722053,5781
11722056,5309
11722136,7758
11722135,3706
11722137,6540
11722052,4648
11722140,5804
11722058,3706
11722141,5350
11722056,6539
11722142,4648
11722139,390
11722058,8135
11722054,5781
11722053,5349
11722057,5309
11722055,3356
11722136,3706
11722137,7758
11722138,6540
11722053,4648
11722141,5804
11722059,3706
11722142,5350
11722143,4648
11722057,6539
11722059,8135
11722140,390
11722054,5349
11722058,5309
11722056,3356
11722137,3706
11722138,7758
11722055,5781
11722139,6540
11722054,4648
11722060,3706
11722144,4648
11722058,6539
11722060,8135
11722142,5804
11722143,5350
11722141,390
11722059,5309
11722057,3356
11722056,5781
11722139,7758
11722138,3706
11722140,6540
11722055,5349
11722055,4648
11722059,6539
11722061,3706
11722143,5804
11722144,5350
11722145,4648
11722060,5309
11722061,8135
11722142,390
11722058,3356
11722139,3706
11722140,7758
11722057,5781
11722056,5349
11722141,6540
11722056,4648
11722060,6539
11722146,4648
11722062,3706
11722144,5804
11722145,5350
11722062,8135
11722143,390
11722061,5309
11722059,3356
11722058,5781
11722141,7758
11722140,3706
11722057,5349
11722142,6540
11722057,4648
11722145,5804
11722063,3706
11722147,4648
11722146,5350
11722061,6539
11722060,3356
11722063,8135
11722144,390
11722062,5309
11722059,5781
11722141,3706
11722142,7758
11722058,5349
11722143,6540
11722058,4648
11722062,6539
11722147,5350
11722146,5804
11722064,3706
11722148,4648
11722145,390
11722060,5781
11722064,8135
11722063,5309
11722061,3356
11722143,7758
11722142,3706
11722059,5349
11722144,6540
11722059,4648
11722063,6539
11722065,3706
11722149,4648
11722148,5350
11722147,5804
11722146,390
11722065,8135
11722062,3356
11722064,5309
11722060,5349
11722144,7758
11722061,5781
11722143,3706
11722145,6540
11722060,4648
11722150,4648
11722066,3706
11722149,5350
11722064,6539
11722148,5804
11722066,8135
11722147,390
11722063,3356
11722145,7758
11722062,5781
11722144,3706
11722065,5309
11722146,6540
11722061,5349
11722061,4648
11722149,5804
11722151,4648
11722067,3706
11722150,5350
11722065,6539
11722067,8135
11722148,390
11722064,3356
11722145,3706
11722146,7758
11722066,5309
11722063,5781
11722062,5349
11722147,6540
11722062,4648
11722151,5350
11722150,5804
11722068,3706
11722152,4648
11722066,6539
11722068,8135
11722149,390
11722147,7758
11722064,5781
11722065,3356
11722067,5309
11722146,3706
11722148,6540
11722063,5349
11722063,4648
11722151,5804
11722069,3706
11722152,5350
11722153,4648
11722067,6539
11722069,8135
11722150,390
11722066,3356
11722148,7758
11722147,3706
11722068,5309
11722149,6540
11722065,5781
11722064,5349
11722064,4648
11722154,4648
11722070,3706
11722152,5804
11722153,5350
11722068,6539
11722070,8135
11722151,390
11722149,7758
11722148,3706
11722067,3356
11722069,5309
11722150,6540
11722066,5781
11722065,5349
11722065,4648
11722154,5350
11722153,5804
11722155,4648
11722071,3706
11722069,6539
11722071,8135
11722152,390
11722150,7758
11722149,3706
11722070,5309
11722068,3356
11722067,5781
11722151,6540
11722066,5349
11722066,4648
11722154,5804
11722072,3706
11722156,4648
11722155,5350
11722070,6539
11722153,390
11722072,8135
11722071,5309
11722150,3706
11722069,3356
11722151,7758
11722152,6540
11722068,5781
11722067,5349
11722067,4648
11722155,5804
11722073,3706
11722157,4648
11722156,5350
11722071,6539
11722154,390
11722073,8135
11722151,3706
11722152,7758
11722072,5309
11722070,3356
11722153,6540
11722069,5781
11722068,5349
11722068,4648
11722157,5350
11722156,5804
11722158,4648
11722074,3706
11722072,6539
11722155,390
11722074,8135
11722071,3356
11722073,5309
11722152,3706
11722153,7758
11722070,5781
11722154,6540
11722069,5349
11722069,4648
11722159,4648
11722158,5350
11722075,3706
11722157,5804
11722073,6539
11722075,8135
